userId,rating,gender,movieId,title,distributor,genres,directors,crew,crew_types,actors,age,release_year
YM_2530,4.0,M,780,Independence Day,Twentieth Century Fox,Fantasy,Roland Emmerich,"Producer|Producer|Composer|Producer|Costume Designer|Producer|Producer, Screenwriter|Cinematographer|Editor|Production Designer|Producer, Screenwriter|Production Designer",1800342516|1800342514|1800220980|1800342518|1800220982|1800026176|1800022064|1800142437|1800044984|1800142435|1800022583|1800342512,Will Smith|Jeff Goldblum|Bill Pullman|Margaret Colin|Judd Hirsch|Randy Quaid|Vivica A. Fox|Mary McDonnell|James Rebhorn|Harvey Fierstein|Robert Loggia|Harry Connick|James Duval|John Storey|Andrew Keegan|Julie Moran|Nectar Rose,20's,1990's
YM_2530,4.0,M,780,Independence Day,Twentieth Century Fox,Action,Roland Emmerich,"Producer|Producer|Composer|Producer|Costume Designer|Producer|Producer, Screenwriter|Cinematographer|Editor|Production Designer|Producer, Screenwriter|Production Designer",1800342516|1800342514|1800220980|1800342518|1800220982|1800026176|1800022064|1800142437|1800044984|1800142435|1800022583|1800342512,Will Smith|Jeff Goldblum|Bill Pullman|Margaret Colin|Judd Hirsch|Randy Quaid|Vivica A. Fox|Mary McDonnell|James Rebhorn|Harvey Fierstein|Robert Loggia|Harry Connick|James Duval|John Storey|Andrew Keegan|Julie Moran|Nectar Rose,20's,1990's
YM_2530,4.0,M,780,Independence Day,Twentieth Century Fox,Adventure,Roland Emmerich,"Producer|Producer|Composer|Producer|Costume Designer|Producer|Producer, Screenwriter|Cinematographer|Editor|Production Designer|Producer, Screenwriter|Production Designer",1800342516|1800342514|1800220980|1800342518|1800220982|1800026176|1800022064|1800142437|1800044984|1800142435|1800022583|1800342512,Will Smith|Jeff Goldblum|Bill Pullman|Margaret Colin|Judd Hirsch|Randy Quaid|Vivica A. Fox|Mary McDonnell|James Rebhorn|Harvey Fierstein|Robert Loggia|Harry Connick|James Duval|John Storey|Andrew Keegan|Julie Moran|Nectar Rose,20's,1990's
YM_2530,4.0,M,785,Kingpin,,Comedy,Bobby Farrelly|Peter Farrelly,Featured|Costume Supervisor,1800233707|1804354370,Woody Harrelson|Randy Quaid|Vanessa Angel|Bill Murray|Chris Elliott|Lin Shaye,20's,1990's
YM_290,5.0,F,3153,Sinbad: Legend of the Seven Seas,Dreamworks,Animation,Patrick Gilmore|Tim Johnson,Producer|Voice|Producer|Producer|Voice|Composer|Screenwriter|Voice|Voice|Voice|Voice,1800253593|1800016613|1800361346|1800021576|1800019539|1800283262|1800020298|1800019599|1800018965|1807816350|1800018921,Brad Pitt [Sinbad]|Catherine Zeta-Jones [Marina]|Michelle Pfeiffer [Eris]|Dennis Haysbert [First Mate Kale]|Joseph Fiennes,10's,2000's
YM_290,5.0,F,3153,Sinbad: Legend of the Seven Seas,Dreamworks,Romance,Patrick Gilmore|Tim Johnson,Producer|Voice|Producer|Producer|Voice|Composer|Screenwriter|Voice|Voice|Voice|Voice,1800253593|1800016613|1800361346|1800021576|1800019539|1800283262|1800020298|1800019599|1800018965|1807816350|1800018921,Brad Pitt [Sinbad]|Catherine Zeta-Jones [Marina]|Michelle Pfeiffer [Eris]|Dennis Haysbert [First Mate Kale]|Joseph Fiennes,10's,2000's
YM_3129,5.0,F,2413,Clue,,Comedy,Jonathan Lynn,,,Eileen Brennan|Tim Curry|Martin Mull|Madeline Kahn|Lesley Ann Warren|Christopher Lloyd|Michael McKean,20's,1980's
YM_3129,5.0,F,2423,National Lampoon's Christmas Vacation,,Comedy,Jeremiah Chechik,"Cinematographer|Costume Designer|Production Designer|Editor|Editor|Producer, Screenwriter|Composer|Producer",1800033782|1800037852|1800099347|1800040633|1800043438|1800014372|1800039106|1800023421,Chevy Chase|Beverly D'Angelo|Randy Quaid|John Randolph|Diane Ladd|E.G. Marshall|Doris Roberts|William Hickey|Juliette Lewis|Johnny Galecki,20's,1980's
YM_3129,4.0,F,2506,The Other Sister,Buena Vista,Drama,Garry Marshall,Production Designer|Producer|Screenwriter|Editor|Producer|Cinematographer|Composer|Producer|Screenwriter,1800177691|1800025944|1800025945|1800183822|1800324843|1800229637|1800182818|1800324841|1800019212,Juliette Lewis|Giovanni Ribisi|Tom Skerritt|Diane Keaton|Poppy Montgomery|Linda Thorson|Sarah Paulson,20's,1990's
YM_3129,4.0,F,2599,Election,Paramount Pictures,Comedy,Alexander Payne,"Cinematographer|Producer|Editor|Screenwriter|Producer|Screenwriter, Source Writer, author|Producer|Screenwriter|Producer|Production Designer|Producer|Producer",1800311013|1800026285|1800256339|1800018915|1800021498|1800360789|1800019762|1800021499|1800273518|1800178704|1800026284|1800263789,Reese Witherspoon [Tracy Flick]|Matthew Broderick [Jim McAllister]|Chris Klein|Jessica Campbell|Mark Harelik|Phil Reeves|Jeanine Jackson|Holmes Osborne,20's,1990's
YM_3129,5.0,F,2657,The Rocky Horror Picture Show,20th Century Fox,Comedy,Jim Sharman,"Producer|Cinematographer|Composer, Screenwriter, Writer and Conception|Production Designer|Editor|Producer|Composer|Screenwriter|Producer",1800021202|1800089005|1800021575|1800341466|1800042574|1800026058|1800084877|1800026056|1800026057,Barry Bostwick|Susan Sarandon|Tim Curry|Charles Gray|Richard O'Brien|Patricia Quinn|Meat Loaf|Jeremy Newson,20's,1970's
YM_3129,5.0,F,317,The Santa Clause,Buena Vista Distribution Compa,Action,John Pasquin,Screenwriter|Producer|Producer|Screenwriter|Cinematographer|Composer|Music Supervisor|Producer,1800235268|1800354993|1804705698|1800235270|1800145116|1800219594|1804354657|1800026379,Tim Allen|Judge Reinhold|Wendy Crewson|Peter Boyle|Eric Lloyd|Mary Gross|David Krumholtz|Larry Brandenburg|Paige Tamada|Judith Scott,20's,1990's
YM_3129,5.0,F,317,The Santa Clause,Buena Vista Distribution Compa,Adventure,John Pasquin,Screenwriter|Producer|Producer|Screenwriter|Cinematographer|Composer|Music Supervisor|Producer,1800235268|1800354993|1804705698|1800235270|1800145116|1800219594|1804354657|1800026379,Tim Allen|Judge Reinhold|Wendy Crewson|Peter Boyle|Eric Lloyd|Mary Gross|David Krumholtz|Larry Brandenburg|Paige Tamada|Judith Scott,20's,1990's
YM_3129,5.0,F,317,The Santa Clause,Buena Vista Distribution Compa,Comedy,John Pasquin,Screenwriter|Producer|Producer|Screenwriter|Cinematographer|Composer|Music Supervisor|Producer,1800235268|1800354993|1804705698|1800235270|1800145116|1800219594|1804354657|1800026379,Tim Allen|Judge Reinhold|Wendy Crewson|Peter Boyle|Eric Lloyd|Mary Gross|David Krumholtz|Larry Brandenburg|Paige Tamada|Judith Scott,20's,1990's
YM_3129,5.0,F,337,What's Eating Gilbert Grape?,,Drama,Lasse Hallstrom,"Screenwriter, Source Writer|Cinematographer|Producer|Producer|Producer|Composer",1800351804|1800068347|1800021074|1800183838|1800316787|1800018124,Johnny Depp|Juliette Lewis|Mary Steenburgen|Leonardo DiCaprio|John C. Reilly|Crispin Glover,20's,1990's
YM_3129,5.0,F,39,Clueless,,Comedy,Amy Heckerling,Producer,1800020262,Alicia Silverstone|Justin Walker|Paul Rudd|Stacey Dash|Brittany Murphy|Donald Faison|Breckin Meyer|Jeremy Sisto|Elisa Donovan|Dan Hedaya|Wallace Shawn|Twink Caplan|Julie Brown|Joseph Reitman,20's,1990's
YM_3129,5.0,F,413,Airheads,,Comedy,Michael Lehmann,Production Designer|Cinematographer|Producer|Producer|Composer|Screenwriter|Editor,1800135630|1800290386|1800280570|1800021298|1800033274|1800231638|1800290438,Brendan Fraser|Adam Sandler|Steve Buscemi|Joe Mantegna|Michael McKean|Michael Richards|Chris Farley|Amy Locane|Ernie Hudson|Nina Siemaszko|Marshall Bell|David Arquette|Michelle Hurst|Allen Covert|Sam Whipple|Kurt Loder|Harold Ramis|China Kantner|Lemmy Kilmister|Judd Nelson,20's,1990's
YM_3129,4.0,F,510,Poetic Justice,,Drama,John Singleton,Composer|Cinematographer,1800162633|1800194022,Janet Jackson|Tupac Shakur|Tyra Ferrell|Regina King|Joe Torry|Roger Guenveur Smith,20's,1990's
YM_3129,5.0,F,920,Gone With the Wind,MGM,Drama,Victor Fleming,Composer|Cinematographer|Editor|Screenwriter|Cinematographer|Editor|Costume Designer|Composer|Composer|Cinematographer|Story|Producer|Production Designer|Composer,1800028287|1800029020|1800060163|1800022093|1800015759|1800070949|1800012836|1800013778|1800013197|1800012760|1800341162|1800013612|1800012272|1800069606,Vivien Leigh|Clark Gable|Olivia de Havilland|Hattie McDaniel|Leslie Howard|Thomas Mitchell|Barbara O'Neil|Evelyn Keyes|Ann Rutherford|George Reeves|Fred Crane|Oscar Polk|Butterfly McQueen|Victor Jory|Howard Hickman|Rand Brooks|Laura Hope Crews|Eddie Anderson|Harry Davenport|Jane Darwell|Ona Munson|Paul Hurst|Isabel Jewell|Eric Linden|Ward Bond|Jackie Moran|Cliff Edwards|Yakima Canutt|Louis Jean Heydt|Irving Bacon|William Bakewell|Mary Anderson,20's,1930's
YM_4449,5.0,M,158,Casper,Universal Pictures,Drama,Brad Silberling,Executive Producer|Producer|Voice|Composer|Screenwriter|Screenwriter|Cameo,1800010823|1800020874|1800348986|1800011556|1800020875|1800020876|1800019056,Christina Ricci|Bill Pullman|Cathy Moriarty|Eric Idle|Amy Brenneman,10's,1990's
YM_4449,5.0,M,158,Casper,Universal Pictures,Kids,Brad Silberling,Executive Producer|Producer|Voice|Composer|Screenwriter|Screenwriter|Cameo,1800010823|1800020874|1800348986|1800011556|1800020875|1800020876|1800019056,Christina Ricci|Bill Pullman|Cathy Moriarty|Eric Idle|Amy Brenneman,10's,1990's
YM_4449,5.0,M,158,Casper,Universal Pictures,Family,Brad Silberling,Executive Producer|Producer|Voice|Composer|Screenwriter|Screenwriter|Cameo,1800010823|1800020874|1800348986|1800011556|1800020875|1800020876|1800019056,Christina Ricci|Bill Pullman|Cathy Moriarty|Eric Idle|Amy Brenneman,10's,1990's
YM_4449,5.0,M,1617,L.A. Confidential,Warner Brothers,Thriller,Curtis Hanson,"Producer|Composer|Producer, Screenwriter|Costume Designer|Cinematographer|Source Writer, Story|Production Designer|Editor|Producer|Screenwriter|Production Designer",1800296777|1800010403|1800022846|1800012937|1800229637|1800345348|1800348698|1800255652|1800020754|1800023927|1800098047,Kevin Spacey|Russell Crowe|Guy Pearce|Kim Basinger|Danny DeVito|James Cromwell|David Strathairn|Simon Baker|Nectar Rose,10's,1990's
YM_4449,5.0,M,1617,L.A. Confidential,Warner Brothers,Crime,Curtis Hanson,"Producer|Composer|Producer, Screenwriter|Costume Designer|Cinematographer|Source Writer, Story|Production Designer|Editor|Producer|Screenwriter|Production Designer",1800296777|1800010403|1800022846|1800012937|1800229637|1800345348|1800348698|1800255652|1800020754|1800023927|1800098047,Kevin Spacey|Russell Crowe|Guy Pearce|Kim Basinger|Danny DeVito|James Cromwell|David Strathairn|Simon Baker|Nectar Rose,10's,1990's
YM_4449,5.0,M,1617,L.A. Confidential,Warner Brothers,Gangster,Curtis Hanson,"Producer|Composer|Producer, Screenwriter|Costume Designer|Cinematographer|Source Writer, Story|Production Designer|Editor|Producer|Screenwriter|Production Designer",1800296777|1800010403|1800022846|1800012937|1800229637|1800345348|1800348698|1800255652|1800020754|1800023927|1800098047,Kevin Spacey|Russell Crowe|Guy Pearce|Kim Basinger|Danny DeVito|James Cromwell|David Strathairn|Simon Baker|Nectar Rose,10's,1990's
YM_4449,5.0,M,3578,Gladiator,DreamWorks SKG,Action,Ridley Scott,"Costume Designer|Producer|Additional Music/Songs, Composer|Special Effects|Cinematographer|Editor|Screenwriter|Additional Music/Songs|Production Designer|Executive Producer|Composer|Special Effects|Screenwriter|Special Effects|Screenwriter|Screenwriter|Producer, Screenwriter|Executive Producer|Producer|Special Effects",1800239710|1800010823|1800247704|1804556974|1800408016|1800259860|1800359658|1802866614|1800245841|1800343926|1800146225|1804354379|1800021741|1804557096|1807531012|1800020298|1800359656|1800420067|1800022029|1804557063,Russell Crowe [Maximus]|Joaquin Phoenix [Emperor Commodus]|Richard Harris [Emperor Marcus Aurelius]|Connie Nielsen [Lucilla]|Djimon Hounsou [Juba]|Derek Jacobi|Oliver Reed [Proximo]|Ralph Moeller|Tomas Arana|Ralf Moeller [Gladiators Hagen]|Spencer Treat Clark|Tommy J. Flanagan,10's,2000's
YM_4449,5.0,M,3578,Gladiator,DreamWorks SKG,Adventure,Ridley Scott,"Costume Designer|Producer|Additional Music/Songs, Composer|Special Effects|Cinematographer|Editor|Screenwriter|Additional Music/Songs|Production Designer|Executive Producer|Composer|Special Effects|Screenwriter|Special Effects|Screenwriter|Screenwriter|Producer, Screenwriter|Executive Producer|Producer|Special Effects",1800239710|1800010823|1800247704|1804556974|1800408016|1800259860|1800359658|1802866614|1800245841|1800343926|1800146225|1804354379|1800021741|1804557096|1807531012|1800020298|1800359656|1800420067|1800022029|1804557063,Russell Crowe [Maximus]|Joaquin Phoenix [Emperor Commodus]|Richard Harris [Emperor Marcus Aurelius]|Connie Nielsen [Lucilla]|Djimon Hounsou [Juba]|Derek Jacobi|Oliver Reed [Proximo]|Ralph Moeller|Tomas Arana|Ralf Moeller [Gladiators Hagen]|Spencer Treat Clark|Tommy J. Flanagan,10's,2000's
YM_4449,5.0,M,592,Batman,Warner Brothers,Action,Tim Burton,Composer|Producer|Producer|Screenwriter|Screenwriter|Production Designer,1800032561|1800234671|1800026243|1800033780|1800023491|1800356785,Michael Keaton [Batman]|Jack Nicholson [The Joker]|Kim Basinger [Vicki Vale]|Jack Palance [Grissom]|Jerry Hall|Pat Hingle|Billy Dee Williams|Michael Gough|Robert Wuhl|Tracey Walter,10's,1980's
YM_4449,5.0,M,592,Batman,Warner Brothers,Adventure,Tim Burton,Composer|Producer|Producer|Screenwriter|Screenwriter|Production Designer,1800032561|1800234671|1800026243|1800033780|1800023491|1800356785,Michael Keaton [Batman]|Jack Nicholson [The Joker]|Kim Basinger [Vicki Vale]|Jack Palance [Grissom]|Jerry Hall|Pat Hingle|Billy Dee Williams|Michael Gough|Robert Wuhl|Tracey Walter,10's,1980's
YM_4449,5.0,M,592,Batman,Warner Brothers,Science Fiction,Tim Burton,Composer|Producer|Producer|Screenwriter|Screenwriter|Production Designer,1800032561|1800234671|1800026243|1800033780|1800023491|1800356785,Michael Keaton [Batman]|Jack Nicholson [The Joker]|Kim Basinger [Vicki Vale]|Jack Palance [Grissom]|Jerry Hall|Pat Hingle|Billy Dee Williams|Michael Gough|Robert Wuhl|Tracey Walter,10's,1980's
YM_4449,5.0,M,592,Batman,Warner Brothers,Fantasy,Tim Burton,Composer|Producer|Producer|Screenwriter|Screenwriter|Production Designer,1800032561|1800234671|1800026243|1800033780|1800023491|1800356785,Michael Keaton [Batman]|Jack Nicholson [The Joker]|Kim Basinger [Vicki Vale]|Jack Palance [Grissom]|Jerry Hall|Pat Hingle|Billy Dee Williams|Michael Gough|Robert Wuhl|Tracey Walter,10's,1980's
YM_5300,5.0,F,2163,Attack of the Killer Tomatoes,,Comedy,John De Bello,Featured,1800029838,David Miller|George Wilson|Jack Riley|Bill Priester,10's,1980's
YM_5300,5.0,F,2291,Edward Scissorhands,,Science Fiction,Tim Burton,"Editor|Associate Producer, Screenwriter, Story|Composer|Producer, Story|Producer|Production Designer|Set Decorator|Executive Producer|Cinematographer|Costume Designer",1800074781|1800020822|1800032561|1800023303|1800024059|1800033784|1802840632|1800033774|1800175440|1800128690,Johnny Depp|Winona Ryder|Dianne Wiest|Anthony Michael Hall|Vincent Price|Alan Arkin|Kathy Baker|Bryan Larkin|O-Lan Jones|Caroline Aaron|Gina Gallagher,10's,1990's
YM_5300,5.0,F,2291,Edward Scissorhands,,Fantasy,Tim Burton,"Editor|Associate Producer, Screenwriter, Story|Composer|Producer, Story|Producer|Production Designer|Set Decorator|Executive Producer|Cinematographer|Costume Designer",1800074781|1800020822|1800032561|1800023303|1800024059|1800033784|1802840632|1800033774|1800175440|1800128690,Johnny Depp|Winona Ryder|Dianne Wiest|Anthony Michael Hall|Vincent Price|Alan Arkin|Kathy Baker|Bryan Larkin|O-Lan Jones|Caroline Aaron|Gina Gallagher,10's,1990's
YM_5300,5.0,F,2572,10 Things I Hate About You,Touchstone Pictures,Comedy,Gil Junger,Screenwriter|Production Designer|Story|Producer|Cinematographer|Composer|Screenwriter|Editor|Producer,1800350008|1800348444|1800029236|1800019750|1800032490|1800124530|1800019754|1800074455|1800019749,Andrew Keegan [Joey Donner ]|Larry Miller [Walter Stratford]|John Ritter|David Krumholtz [Michael Eckman]|Heath Ledger [Patrick Verona]|Joseph Gordon-Levitt [Cameron James]|Julia Stiles [Kat Stratford]|Larisa Oleynik [Bianca Stratford]|Bianca Kajlich,10's,1990's
YM_5300,5.0,F,2628,Star Wars: Episode I - The Phantom Menace,Twentieth Century Fox,Science Fiction,George Lucas,"Set Designer|Visual Effects Supervisor|Visual Effects Supervisor|Casting|Composer|Visual Effects Supervisor|Animation Director|Assistant Director|Cinematographer|Producer|Assistant Director|Stunts|Executive Producer, Producer, Screenwriter|Special Effects|Costume Designer|Editor|Assistant Director|Editor, Sound Design|Production Designer|Stunt Coordinator",1800379228|1804750267|1804750330|1800379230|1800010882|1804750316|1804750331|1800379238|1800285478|1800024831|1800379236|1800355046|1800017101|1800161268|1800379226|1800344705|1800379240|1800021222|1800379224|1800379234,Liam Neeson [Qui-Gon Jinn]|Ewan McGregor [Obi-Wan Kenobi]|Natalie Portman [Queen Amidala]|Ian McDiarmid|Jake Lloyd [Anakin Skywalker]|Samuel L Jackson|Oliver Ford Davies|Terence Stamp|Pernilla August|Frank Oz|Ahmed Best [Jar Jar Binks]|Adrian Dunbar|Hugh Quarshie|Kenny Baker|Warwick Davis|Brian Blessed|Ralph Brown|Anthony Daniels|Silas Carson|Ray Park [Darth Maul]|Matt Wood [Bib Fortuna]|Andy Secombe,10's,1990's
YM_5300,5.0,F,2628,Star Wars: Episode I - The Phantom Menace,Twentieth Century Fox,Fantasy,George Lucas,"Set Designer|Visual Effects Supervisor|Visual Effects Supervisor|Casting|Composer|Visual Effects Supervisor|Animation Director|Assistant Director|Cinematographer|Producer|Assistant Director|Stunts|Executive Producer, Producer, Screenwriter|Special Effects|Costume Designer|Editor|Assistant Director|Editor, Sound Design|Production Designer|Stunt Coordinator",1800379228|1804750267|1804750330|1800379230|1800010882|1804750316|1804750331|1800379238|1800285478|1800024831|1800379236|1800355046|1800017101|1800161268|1800379226|1800344705|1800379240|1800021222|1800379224|1800379234,Liam Neeson [Qui-Gon Jinn]|Ewan McGregor [Obi-Wan Kenobi]|Natalie Portman [Queen Amidala]|Ian McDiarmid|Jake Lloyd [Anakin Skywalker]|Samuel L Jackson|Oliver Ford Davies|Terence Stamp|Pernilla August|Frank Oz|Ahmed Best [Jar Jar Binks]|Adrian Dunbar|Hugh Quarshie|Kenny Baker|Warwick Davis|Brian Blessed|Ralph Brown|Anthony Daniels|Silas Carson|Ray Park [Darth Maul]|Matt Wood [Bib Fortuna]|Andy Secombe,10's,1990's
YM_5300,5.0,F,2628,Star Wars: Episode I - The Phantom Menace,Twentieth Century Fox,Drama,George Lucas,"Set Designer|Visual Effects Supervisor|Visual Effects Supervisor|Casting|Composer|Visual Effects Supervisor|Animation Director|Assistant Director|Cinematographer|Producer|Assistant Director|Stunts|Executive Producer, Producer, Screenwriter|Special Effects|Costume Designer|Editor|Assistant Director|Editor, Sound Design|Production Designer|Stunt Coordinator",1800379228|1804750267|1804750330|1800379230|1800010882|1804750316|1804750331|1800379238|1800285478|1800024831|1800379236|1800355046|1800017101|1800161268|1800379226|1800344705|1800379240|1800021222|1800379224|1800379234,Liam Neeson [Qui-Gon Jinn]|Ewan McGregor [Obi-Wan Kenobi]|Natalie Portman [Queen Amidala]|Ian McDiarmid|Jake Lloyd [Anakin Skywalker]|Samuel L Jackson|Oliver Ford Davies|Terence Stamp|Pernilla August|Frank Oz|Ahmed Best [Jar Jar Binks]|Adrian Dunbar|Hugh Quarshie|Kenny Baker|Warwick Davis|Brian Blessed|Ralph Brown|Anthony Daniels|Silas Carson|Ray Park [Darth Maul]|Matt Wood [Bib Fortuna]|Andy Secombe,10's,1990's
YM_6229,1.0,F,1625,The Game,,Drama,David Fincher,"Costume Designer|Screenwriter|Producer, Screenwriter|Production Designer|Producer|Cinematographer|Composer|Editor|Producer",1800037852|1800243174|1800243176|1800252529|1800024214|1800180863|1800035734|1800293728|1800293730,Michael Douglas|Sean Penn|Deborah Kara Unger|James Rebhorn|Anna Katerina|Peter Donat|Carroll Baker|Armin Mueller-Stahl|Charles Martinet|Scott Hunter McGuire|Jarion Monroe|Aaron Thomas Luchich|Gerry Becker|Victor Talmadge|Andre Brazen|Carlos Hey|Edward Campbell|Sean Lanthier|Esan Pena|James Brooks|Terence Ford|Anni Long|Bob Scott|Keena Turner|Jeffery Michael Young|Kimberly Russell|Elizabeth Dennehy|Caroline Barclay|Florentine Mocan|John Aprea|Harrison Young|Tommy Flanagan|John Cassini|Kathryn Jean Harris|Christopher Cory|Yuji Okumoto|Owen Masterson|Rachel Schadt|Mark Boone Junior|Joy Ann Ryan|Jack Kehoe|Christopher John Fields|Linda Manz|Victor Ferrerira|Duffy Gaver|Robert J. Stephenson|Sean Maloney|Faustina Alcantar|Heriberto Norzagary|John Hammil|Tracie May|Rachel Steinberg|George Maguire|Sara Davallon|Trish Sommerville|Jason Kristopher|Soh Froehlich|Charles Brankira|Tammy Koehlev|Alex Lynwood|Michael Lynwood|Stephen Cowee|Daniel Schorr|Marc Siegler|Pete Davidian|Bill Flannery|Harris Savides|Joe Frank|Jamie Midgley|Hideo Kimura|Tom Crowl|Jay Gordon|Curtis Vanterpool|Spike Jonze|Tommy J. Flanagan,10's,1990's
YM_6229,5.0,F,1917,Armageddon,Touchstone Pictures,Thriller,Michael Bay,Cinematographer|Editor|Producer|Costume Designer|Producer|Producer|Screenwriter|Screenwriter|Screenwriter|Production Designer|Editor|Screenwriter|Editor|Composer,1800290386|1800285484|1800020334|1800037852|1800021173|1800020335|1800361179|1800020336|1800182009|1800026058|1800285486|1800347770|1800054555|1800285480,"Bruce Willis [Harry Stamper]|Billy Bob Thornton [Dan Truman]|Liv Tyler [Grace Stamper]|Ben Affleck [A.J. Frost]|Will Patton [Charles ""Chick"" Chapple]|Peter Stormare|Keith David|Steve Buscemi [Rockhound]|Michael Clarke Duncan|William Fichtner|Owen Wilson|Charles Stewart|Andrew Heckler|Anthony Guidera|Bodhi Elfman|Clark Brolly|Grayson McCouch|Greg Collins|Jessica Steen|Ken Campbell|Marshall Teague|Erik Per Sullivan|Mark Boone Junior|Peter White",10's,1990's
YM_6229,5.0,F,1917,Armageddon,Touchstone Pictures,Science Fiction,Michael Bay,Cinematographer|Editor|Producer|Costume Designer|Producer|Producer|Screenwriter|Screenwriter|Screenwriter|Production Designer|Editor|Screenwriter|Editor|Composer,1800290386|1800285484|1800020334|1800037852|1800021173|1800020335|1800361179|1800020336|1800182009|1800026058|1800285486|1800347770|1800054555|1800285480,"Bruce Willis [Harry Stamper]|Billy Bob Thornton [Dan Truman]|Liv Tyler [Grace Stamper]|Ben Affleck [A.J. Frost]|Will Patton [Charles ""Chick"" Chapple]|Peter Stormare|Keith David|Steve Buscemi [Rockhound]|Michael Clarke Duncan|William Fichtner|Owen Wilson|Charles Stewart|Andrew Heckler|Anthony Guidera|Bodhi Elfman|Clark Brolly|Grayson McCouch|Greg Collins|Jessica Steen|Ken Campbell|Marshall Teague|Erik Per Sullivan|Mark Boone Junior|Peter White",10's,1990's
YM_6229,5.0,F,1917,Armageddon,Touchstone Pictures,Fantasy,Michael Bay,Cinematographer|Editor|Producer|Costume Designer|Producer|Producer|Screenwriter|Screenwriter|Screenwriter|Production Designer|Editor|Screenwriter|Editor|Composer,1800290386|1800285484|1800020334|1800037852|1800021173|1800020335|1800361179|1800020336|1800182009|1800026058|1800285486|1800347770|1800054555|1800285480,"Bruce Willis [Harry Stamper]|Billy Bob Thornton [Dan Truman]|Liv Tyler [Grace Stamper]|Ben Affleck [A.J. Frost]|Will Patton [Charles ""Chick"" Chapple]|Peter Stormare|Keith David|Steve Buscemi [Rockhound]|Michael Clarke Duncan|William Fichtner|Owen Wilson|Charles Stewart|Andrew Heckler|Anthony Guidera|Bodhi Elfman|Clark Brolly|Grayson McCouch|Greg Collins|Jessica Steen|Ken Campbell|Marshall Teague|Erik Per Sullivan|Mark Boone Junior|Peter White",10's,1990's
YM_6229,5.0,F,2321,Pleasantville,New Line Cinema,Comedy,Gary Ross,"Producer|Song Performer|Composer|Cinematographer|Producer, Screenwriter|Production Designer|Editor|Producer|Producer|Costume Designer",1800193722|1801923074|1800049227|1800132891|1800019258|1800348698|1800264851|1800019577|1800021066|1800035738,Tobey Maguire|Reese Witherspoon|Jeff Daniels|Joan Allen|William H. Macy|J.T. Walsh|Don Knotts|Paul Walker|Marley Shelton|Jane Kaczmarek|Marissa Ribisi|Maggie Lawson|Marc Blucas|Jason Behr,10's,1990's
YM_6229,5.0,F,711,Flipper,,Kids,Alan Shapiro,Cinematographer,1800036801,Paul Hogan|Elijah Wood|Chelsea Field|Isaac Hayes|Jonathan Banks|Jason Fuchs|Jessica Wesson,10's,1990's
YM_6229,5.0,F,711,Flipper,,Family,Alan Shapiro,Cinematographer,1800036801,Paul Hogan|Elijah Wood|Chelsea Field|Isaac Hayes|Jonathan Banks|Jason Fuchs|Jessica Wesson,10's,1990's
YM_6534,5.0,M,3153,Sinbad: Legend of the Seven Seas,Dreamworks,Animation,Patrick Gilmore|Tim Johnson,Producer|Voice|Producer|Producer|Voice|Composer|Screenwriter|Voice|Voice|Voice|Voice,1800253593|1800016613|1800361346|1800021576|1800019539|1800283262|1800020298|1800019599|1800018965|1807816350|1800018921,Brad Pitt [Sinbad]|Catherine Zeta-Jones [Marina]|Michelle Pfeiffer [Eris]|Dennis Haysbert [First Mate Kale]|Joseph Fiennes,10's,2000's
YM_6534,5.0,M,3153,Sinbad: Legend of the Seven Seas,Dreamworks,Romance,Patrick Gilmore|Tim Johnson,Producer|Voice|Producer|Producer|Voice|Composer|Screenwriter|Voice|Voice|Voice|Voice,1800253593|1800016613|1800361346|1800021576|1800019539|1800283262|1800020298|1800019599|1800018965|1807816350|1800018921,Brad Pitt [Sinbad]|Catherine Zeta-Jones [Marina]|Michelle Pfeiffer [Eris]|Dennis Haysbert [First Mate Kale]|Joseph Fiennes,10's,2000's
YM_7317,5.0,F,1136,Monty Python and the Holy Grail,,Comedy,Terry Gilliam,"Editor|Producer|Composer|Production Designer|Screenwriter|Screenwriter|Screenwriter|Visual Effects Supervisor|Screenwriter|Cinematographer|Producer, Screenwriter|Screenwriter",1800096758|1800096756|1800096760|1800096762|1800017738|1800017736|1800013017|1804354378|1800017742|1800082284|1800017740|1800013021, Monty Python Cast|Connie Booth|Carol Cleveland|Bee Duffell|John Young|Graham Chapman|Terry Gilliam|Terry Jones|Eric Idle|John Cleese,50's,1970's
YM_7317,5.0,F,1994,Poltergeist,,Suspense,Tobe Hooper,"Director Uncredited, Producer, Screenwriter|Composer|Producer|Featured|Cinematographer|Screenwriter|Screenwriter|Associate Producer",1800010823|1800010403|1800024691|1800107073|1800041073|1800173294|1800173296|1800024621,Craig T. Nelson|Dominique Dunne|Heather O'Rourke|JoBeth Williams|Oliver Robbins,50's,1980's
YM_7317,5.0,F,1994,Poltergeist,,Horror,Tobe Hooper,"Director Uncredited, Producer, Screenwriter|Composer|Producer|Featured|Cinematographer|Screenwriter|Screenwriter|Associate Producer",1800010823|1800010403|1800024691|1800107073|1800041073|1800173294|1800173296|1800024621,Craig T. Nelson|Dominique Dunne|Heather O'Rourke|JoBeth Williams|Oliver Robbins,50's,1980's
